transaction_id,price,payment_date,customer_id,
T0000005350,100000,2019/6/21 17:20,OA252665,
T0000005351,210000,2019/6/21 18:22,HI969840,
T0000005352,210000,2019/6/21 19:18,HD471103,
T0000005353,210000,2019/6/21 19:20,IK040751,
T0000005354,85000,2019/6/21 19:47,PL881347,
T0000005355,85000,2019/6/21 22:05,HI748457,
T0000005356,85000,2019/6/21 22:41,HD074404,
T0000005357,180000,2019/6/21 22:51,OA103624,
T0000005358,210000,2019/6/21 23:19,IK613660,
T0000005359,85000,2019/6/21 23:39,IK825670,
T0000005360,210000,2019/6/22 0:01,GD098828,
T0000005361,50000,2019/6/22 0:26,TS519969,
T0000005362,50000,2019/6/22 0:59,AS647421,
T0000005363,180000,2019/6/22 2:03,OA497830,
T0000005364,180000,2019/6/22 3:35,HD580454,
T0000005365,85000,2019/6/22 3:50,IK163905,
T0000005366,50000,2019/6/22 4:16,TS508850,
T0000005367,360000,2019/6/22 4:25,HD378274,
T0000005368,210000,2019/6/22 5:34,HD084175,
T0000005369,210000,2019/6/22 5:50,GD283718,
T0000005370,210000,2019/6/22 6:53,OA512978,
T0000005371,50000,2019/6/22 7:08,IK364005,
T0000005372,120000,2019/6/22 7:19,IK559596,
T0000005373,50000,2019/6/22 7:32,OA591930,
T0000005374,150000,2019/6/22 8:59,TS935837,
T0000005375,85000,2019/6/22 9:03,PL650353,
T0000005376,210000,2019/6/22 10:25,TS721551,
T0000005377,85000,2019/6/22 10:30,AS030404,
T0000005378,85000,2019/6/22 10:35,IK686461,
T0000005379,50000,2019/6/22 10:39,HD253398,
T0000005380,210000,2019/6/22 11:10,PL995866,
T0000005381,120000,2019/6/22 11:53,AS383234,
T0000005382,50000,2019/6/22 11:56,GD030141,
T0000005383,260000,2019/6/22 14:09,AS105107,
T0000005384,170000,2019/6/22 14:11,TS035648,
T0000005385,210000,2019/6/22 14:20,GD277267,
T0000005386,210000,2019/6/22 14:25,PL980829,
T0000005387,210000,2019/6/22 14:41,PL433500,
T0000005388,210000,2019/6/22 15:27,AS108195,
T0000005389,85000,2019/6/22 17:19,PL635475,
T0000005390,410000,2019/6/22 18:14,AS771185,
T0000005391,85000,2019/6/22 18:32,AS926099,
T0000005392,210000,2019/6/22 18:54,TS753499,
T0000005393,50000,2019/6/22 18:57,AS220894,
T0000005394,50000,2019/6/22 19:35,AS925147,
T0000005395,210000,2019/6/22 19:38,OA368057,
T0000005396,210000,2019/6/22 19:54,GD192169,
T0000005397,85000,2019/6/22 20:03,IK743897,
T0000005398,85000,2019/6/22 21:11,AS840069,
T0000005399,360000,2019/6/22 21:19,PL309891,
T0000005400,210000,2019/6/22 21:34,HI375298,
T0000005401,135000,2019/6/22 22:16,TS007439,
T0000005402,120000,2019/6/23 0:46,IK341016,
T0000005403,180000,2019/6/23 1:31,AS275753,
T0000005404,210000,2019/6/23 3:22,IK699204,
T0000005405,210000,2019/6/23 3:26,OA252665,
T0000005406,85000,2019/6/23 4:29,IK241354,
T0000005407,85000,2019/6/23 4:48,TS356315,
T0000005408,85000,2019/6/23 4:50,HI904723,
T0000005409,85000,2019/6/23 5:26,IK785510,
T0000005410,50000,2019/6/23 8:08,HD639099,
T0000005411,85000,2019/6/23 9:01,AS460655,
T0000005412,210000,2019/6/23 11:14,IK107909,
T0000005413,210000,2019/6/23 11:36,AS929514,
T0000005414,50000,2019/6/23 12:06,TS098760,
T0000005415,210000,2019/6/23 12:08,OA316605,
T0000005416,180000,2019/6/23 12:14,OA386824,
T0000005417,210000,2019/6/23 12:19,OA725438,
T0000005418,150000,2019/6/23 12:36,TS884681,
T0000005419,50000,2019/6/23 14:20,OA607825,
T0000005420,210000,2019/6/23 14:41,HI506119,
T0000005421,85000,2019/6/23 15:01,OA057829,
T0000005422,120000,2019/6/23 16:21,PL242307,
T0000005423,100000,2019/6/23 17:03,HI978950,
T0000005424,240000,2019/6/23 18:50,TS372874,
T0000005425,180000,2019/6/23 19:00,AS670699,
T0000005426,120000,2019/6/23 19:39,PL995085,
T0000005427,180000,2019/6/23 19:43,TS805246,
T0000005428,120000,2019/6/23 21:57,OA930488,
T0000005429,85000,2019/6/23 22:13,TS569600,
T0000005430,120000,2019/6/23 22:17,AS210846,
T0000005431,50000,2019/6/23 22:32,AS450151,
T0000005432,120000,2019/6/23 22:49,HD472114,
T0000005433,50000,2019/6/23 23:08,TS369665,
T0000005434,230000,2019/6/23 23:43,OA768446,
T0000005435,210000,2019/6/24 1:17,IK951311,
T0000005436,170000,2019/6/24 1:52,OA476099,
T0000005437,210000,2019/6/24 2:58,HI374524,
T0000005438,50000,2019/6/24 2:59,HI949100,
T0000005439,85000,2019/6/24 3:00,TS133757,
T0000005440,50000,2019/6/24 3:01,TS408289,
T0000005441,120000,2019/6/24 4:32,IK357689,
T0000005442,210000,2019/6/24 4:49,OA103150,
T0000005443,85000,2019/6/24 5:07,OA368057,
T0000005444,100000,2019/6/24 6:01,TS624020,
T0000005445,180000,2019/6/24 6:24,HI886725,
T0000005446,150000,2019/6/24 6:34,GD518115,
T0000005447,85000,2019/6/24 8:42,HD293897,
T0000005448,85000,2019/6/24 9:03,PL407755,
T0000005449,210000,2019/6/24 9:37,TS034873,
T0000005450,210000,2019/6/24 9:41,HI864224,
T0000005451,210000,2019/6/24 9:46,IK943660,
T0000005452,50000,2019/6/24 10:04,HI755349,
T0000005453,50000,2019/6/24 11:18,PL195594,
T0000005454,120000,2019/6/24 11:27,OA441503,
T0000005455,210000,2019/6/24 11:34,HI493527,
T0000005456,210000,2019/6/24 12:24,IK096992,
T0000005457,210000,2019/6/24 13:01,HD571515,
T0000005458,420000,2019/6/24 13:23,AS742617,
T0000005459,150000,2019/6/24 13:44,IK572153,
T0000005460,180000,2019/6/24 13:56,IK452215,
T0000005461,120000,2019/6/24 13:59,PL411913,
T0000005462,240000,2019/6/24 14:11,HI900494,
T0000005463,85000,2019/6/24 14:21,AS441031,
T0000005464,180000,2019/6/24 14:24,AS271899,
T0000005465,180000,2019/6/24 16:51,TS242084,
T0000005466,50000,2019/6/24 17:18,PL907890,
T0000005467,180000,2019/6/24 17:35,GD210507,
T0000005468,170000,2019/6/24 18:48,IK552816,
T0000005469,120000,2019/6/24 19:53,HI139822,
T0000005470,85000,2019/6/24 20:11,AS399435,
T0000005471,120000,2019/6/24 20:17,OA214272,
T0000005472,180000,2019/6/24 20:19,OA599018,
T0000005473,50000,2019/6/24 21:09,AS587750,
T0000005474,210000,2019/6/24 22:00,AS712913,
T0000005475,210000,2019/6/24 23:47,GD109842,
T0000005476,435000,2019/6/25 0:05,HD861345,
T0000005477,50000,2019/6/25 0:15,PL617565,
T0000005478,240000,2019/6/25 1:03,IK518694,
T0000005479,180000,2019/6/25 1:08,HI969840,
T0000005480,100000,2019/6/25 2:13,AS077151,
T0000005481,85000,2019/6/25 3:16,HD402002,
T0000005482,210000,2019/6/25 3:23,TS982817,
T0000005483,50000,2019/6/25 5:03,PL744590,
T0000005484,390000,2019/6/25 5:08,HD565792,
T0000005485,120000,2019/6/25 6:24,TS682265,
T0000005486,420000,2019/6/25 6:38,PL036627,
T0000005487,50000,2019/6/25 7:07,TS130392,
T0000005488,120000,2019/6/25 8:19,IK638789,
T0000005489,100000,2019/6/25 8:40,AS918754,
T0000005490,120000,2019/6/25 9:13,HI109765,
T0000005491,210000,2019/6/25 11:07,OA764380,
T0000005492,85000,2019/6/25 11:29,IK055692,
T0000005493,85000,2019/6/25 12:27,GD155364,
T0000005494,210000,2019/6/25 12:44,HI265546,
T0000005495,120000,2019/6/25 13:38,OA018910,
T0000005496,120000,2019/6/25 13:51,GD991251,
T0000005497,50000,2019/6/25 14:01,PL351450,
T0000005498,85000,2019/6/25 14:25,PL057547,
T0000005499,200000,2019/6/25 15:07,PL425556,
T0000005500,310000,2019/6/25 15:56,IK943660,
T0000005501,210000,2019/6/25 16:08,HD006808,
T0000005502,210000,2019/6/25 16:38,IK466573,
T0000005503,50000,2019/6/25 16:58,TS906632,
T0000005504,85000,2019/6/25 17:19,HI764799,
T0000005505,200000,2019/6/25 17:45,HD824079,
T0000005506,210000,2019/6/25 18:31,GD026761,
T0000005507,100000,2019/6/25 19:27,TS385275,
T0000005508,180000,2019/6/25 20:10,IK364005,
T0000005509,50000,2019/6/25 20:52,PL332864,
T0000005510,300000,2019/6/25 21:07,AS115149,
T0000005511,50000,2019/6/25 21:33,HD559223,
T0000005512,210000,2019/6/25 21:47,AS618299,
T0000005513,85000,2019/6/25 22:17,HD823059,
T0000005514,150000,2019/6/25 22:27,PL309891,
T0000005515,50000,2019/6/25 22:32,OA917517,
T0000005516,210000,2019/6/25 23:51,OA237366,
T0000005517,210000,2019/6/25 23:56,IK876176,
T0000005518,210000,2019/6/26 0:09,IK511263,
T0000005519,170000,2019/6/26 0:30,OA020755,
T0000005520,210000,2019/6/26 0:45,AS113826,
T0000005521,100000,2019/6/26 1:20,PL995866,
T0000005522,180000,2019/6/26 2:04,PL279584,
T0000005523,120000,2019/6/26 2:36,TS731637,
T0000005524,120000,2019/6/26 3:35,PL577070,
T0000005525,120000,2019/6/26 3:38,AS251169,
T0000005526,100000,2019/6/26 3:42,PL407755,
T0000005527,85000,2019/6/26 4:34,PL690532,
T0000005528,50000,2019/6/26 4:52,GD665518,
T0000005529,85000,2019/6/26 5:50,AS700549,
T0000005530,120000,2019/6/26 7:05,IK633711,
T0000005531,180000,2019/6/26 7:30,PL982189,
T0000005532,120000,2019/6/26 7:53,OA828946,
T0000005533,150000,2019/6/26 9:01,HD068817,
T0000005534,210000,2019/6/26 9:32,TS837282,
T0000005535,50000,2019/6/26 12:15,HI929904,
T0000005536,210000,2019/6/26 12:17,AS111667,
T0000005537,170000,2019/6/26 13:13,OA781562,
T0000005538,120000,2019/6/26 13:40,PL647280,
T0000005539,210000,2019/6/26 14:30,IK795481,
T0000005540,210000,2019/6/26 15:09,PL136393,
T0000005541,210000,2019/6/26 15:24,GD804357,
T0000005542,420000,2019/6/26 16:19,PL870239,
T0000005543,210000,2019/6/26 16:25,HD348931,
T0000005544,50000,2019/6/26 17:14,TS717899,
T0000005545,210000,2019/6/26 17:27,TS357226,
T0000005546,50000,2019/6/26 17:53,OA770978,
T0000005547,85000,2019/6/26 18:21,OA041099,
T0000005548,85000,2019/6/26 18:50,OA955085,
T0000005549,50000,2019/6/26 19:41,HD437482,
T0000005550,120000,2019/6/26 21:03,PL215752,
T0000005551,100000,2019/6/26 21:46,PL695626,
T0000005552,180000,2019/6/26 22:03,PL826676,
T0000005553,50000,2019/6/26 22:03,HI949100,
T0000005554,180000,2019/6/26 22:14,HD823059,
T0000005555,150000,2019/6/26 23:20,IK299335,
T0000005556,85000,2019/6/26 23:45,HI288209,
T0000005557,120000,2019/6/27 1:13,HI844112,
T0000005558,100000,2019/6/27 1:42,GD370248,
T0000005559,240000,2019/6/27 3:00,OA507872,
T0000005560,120000,2019/6/27 3:03,HD544869,
T0000005561,120000,2019/6/27 3:48,IK274884,
T0000005562,170000,2019/6/27 3:50,IK759414,
T0000005563,150000,2019/6/27 3:51,AS822877,
T0000005564,85000,2019/6/27 4:45,PL215097,
T0000005565,210000,2019/6/27 5:50,IK205407,
T0000005566,180000,2019/6/27 5:54,HD269790,
T0000005567,265000,2019/6/27 6:06,HD101700,
T0000005568,50000,2019/6/27 8:28,PL344424,
T0000005569,120000,2019/6/27 8:29,HD251544,
T0000005570,180000,2019/6/27 9:55,HI601096,
T0000005571,210000,2019/6/27 9:58,AS466656,
T0000005572,50000,2019/6/27 10:24,GD150760,
T0000005573,180000,2019/6/27 11:09,HD864513,
T0000005574,50000,2019/6/27 11:29,OA567188,
T0000005575,180000,2019/6/27 13:37,HI060699,
T0000005576,85000,2019/6/27 14:17,IK013691,
T0000005577,85000,2019/6/27 14:33,PL351450,
T0000005578,100000,2019/6/27 14:36,OA514276,
T0000005579,120000,2019/6/27 15:31,HD864513,
T0000005580,170000,2019/6/27 15:59,IK929378,
T0000005581,85000,2019/6/27 16:19,HI312309,
T0000005582,50000,2019/6/27 16:24,HI487042,
T0000005583,170000,2019/6/27 16:46,GD893916,
T0000005584,50000,2019/6/27 16:59,TS236568,
T0000005585,240000,2019/6/27 17:03,HD992446,
T0000005586,50000,2019/6/27 18:12,PL287707,
T0000005587,85000,2019/6/27 18:29,PL765022,
T0000005588,210000,2019/6/27 18:29,HD666225,
T0000005589,100000,2019/6/27 19:09,OA695959,
T0000005590,120000,2019/6/27 19:10,GD725119,
T0000005591,210000,2019/6/27 20:09,AS506797,
T0000005592,120000,2019/6/27 20:35,HI302835,
T0000005593,85000,2019/6/27 21:04,IK612587,
T0000005594,210000,2019/6/27 21:19,GD915723,
T0000005595,100000,2019/6/27 22:50,GD029189,
T0000005596,120000,2019/6/27 22:57,TS810276,
T0000005597,120000,2019/6/27 23:05,IK051737,
T0000005598,320000,2019/6/28 0:51,HD502728,
T0000005599,170000,2019/6/28 0:52,OA986148,
T0000005600,120000,2019/6/28 1:14,HI780815,
T0000005601,150000,2019/6/28 2:43,TS420499,
T0000005602,85000,2019/6/28 2:52,TS969622,
T0000005603,85000,2019/6/28 3:13,HD671982,
T0000005604,210000,2019/6/28 4:15,HD438863,
T0000005605,120000,2019/6/28 5:03,HI826338,
T0000005606,180000,2019/6/28 6:16,IK629720,
T0000005607,50000,2019/6/28 6:19,TS068752,
T0000005608,170000,2019/6/28 6:26,GD489678,
T0000005609,50000,2019/6/28 7:04,OA955085,
T0000005610,210000,2019/6/28 7:06,PL325020,
T0000005611,180000,2019/6/28 7:12,PL891875,
T0000005612,50000,2019/6/28 7:53,IK544197,
T0000005613,120000,2019/6/28 7:56,OA917468,
T0000005614,210000,2019/6/28 8:52,PL980829,
T0000005615,180000,2019/6/28 9:22,OA653324,
T0000005616,50000,2019/6/28 9:39,AS844339,
T0000005617,180000,2019/6/28 10:29,OA698422,
T0000005618,50000,2019/6/28 11:46,IK850378,
T0000005619,210000,2019/6/28 12:11,OA510985,
T0000005620,170000,2019/6/28 12:48,TS797358,
T0000005621,210000,2019/6/28 12:55,PL417119,
T0000005622,180000,2019/6/28 13:02,IK603991,
T0000005623,240000,2019/6/28 13:50,TS554434,
T0000005624,180000,2019/6/28 13:55,HD769845,
T0000005625,210000,2019/6/28 14:45,PL471011,
T0000005626,300000,2019/6/28 15:18,PL823122,
T0000005627,50000,2019/6/28 16:26,GD911056,
T0000005628,85000,2019/6/28 16:31,PL759951,
T0000005629,120000,2019/6/28 16:47,HI092194,
T0000005630,85000,2019/6/28 16:49,GD957280,
T0000005631,210000,2019/6/28 17:11,HI450290,
T0000005632,210000,2019/6/28 18:46,PL447530,
T0000005633,100000,2019/6/28 19:41,OA829464,
T0000005634,210000,2019/6/28 20:54,GD350549,
T0000005635,50000,2019/6/28 21:14,OA316605,
T0000005636,210000,2019/6/28 22:03,OA803393,
T0000005637,85000,2019/6/28 22:30,OA401352,
T0000005638,240000,2019/6/28 22:37,OA252665,
T0000005639,85000,2019/6/28 22:39,IK251979,
T0000005640,180000,2019/6/29 0:30,PL776592,
T0000005641,120000,2019/6/29 1:15,OA273247,
T0000005642,120000,2019/6/29 1:17,PL456313,
T0000005643,50000,2019/6/29 1:23,HD076496,
T0000005644,50000,2019/6/29 2:56,AS112674,
T0000005645,50000,2019/6/29 3:12,PL881347,
T0000005646,120000,2019/6/29 3:54,TS414581,
T0000005647,210000,2019/6/29 5:10,TS838496,
T0000005648,180000,2019/6/29 6:21,TS667330,
T0000005649,50000,2019/6/29 7:36,PL964421,
T0000005650,50000,2019/6/29 8:07,PL083738,
T0000005651,180000,2019/6/29 8:51,HD661448,
T0000005652,50000,2019/6/29 9:15,HI599889,
T0000005653,170000,2019/6/29 10:13,OA506453,
T0000005654,120000,2019/6/29 10:14,HD992446,
T0000005655,210000,2019/6/29 10:48,GD064521,
T0000005656,120000,2019/6/29 11:04,IK292139,
T0000005657,210000,2019/6/29 11:13,HI879414,
T0000005658,210000,2019/6/29 11:19,HD052466,
T0000005659,180000,2019/6/29 11:57,PL950758,
T0000005660,50000,2019/6/29 12:35,TS298879,
T0000005661,120000,2019/6/29 12:48,GD665518,
T0000005662,210000,2019/6/29 13:19,AS501123,
T0000005663,210000,2019/6/29 13:22,TS568764,
T0000005664,85000,2019/6/29 15:20,IK453330,
T0000005665,210000,2019/6/29 16:26,HI994221,
T0000005666,120000,2019/6/29 16:30,PL615581,
T0000005667,170000,2019/6/29 16:30,AS771307,
T0000005668,210000,2019/6/29 17:09,OA012423,
T0000005669,150000,2019/6/29 17:47,IK631448,
T0000005670,170000,2019/6/29 17:51,IK641262,
T0000005671,150000,2019/6/29 18:22,TS179639,
T0000005672,100000,2019/6/29 19:28,GD326524,
T0000005673,210000,2019/6/29 19:31,AS345508,
T0000005674,210000,2019/6/29 20:18,GD138948,
T0000005675,180000,2019/6/29 21:20,HI926999,
T0000005676,50000,2019/6/29 21:34,PL325020,
T0000005677,100000,2019/6/29 22:46,HD666936,
T0000005678,85000,2019/6/30 0:31,AS603613,
T0000005679,100000,2019/6/30 1:14,AS972005,
T0000005680,85000,2019/6/30 1:30,TS246098,
T0000005681,120000,2019/6/30 1:30,AS875048,
T0000005682,100000,2019/6/30 1:41,HD194702,
T0000005683,120000,2019/6/30 2:23,PL666557,
T0000005684,390000,2019/6/30 2:36,TS085215,
T0000005685,85000,2019/6/30 4:23,HD048025,
T0000005686,210000,2019/6/30 4:25,GD081993,
T0000005687,85000,2019/6/30 4:33,PL320453,
T0000005688,100000,2019/6/30 5:40,PL964230,
T0000005689,85000,2019/6/30 5:54,AS366153,
T0000005690,85000,2019/6/30 6:51,PL046622,
T0000005691,295000,2019/6/30 7:14,TS321426,
T0000005692,50000,2019/6/30 7:21,PL877142,
T0000005693,210000,2019/6/30 7:33,IK569155,
T0000005694,240000,2019/6/30 8:14,TS490052,
T0000005695,255000,2019/6/30 9:50,HI227285,
T0000005696,210000,2019/6/30 11:15,PL433500,
T0000005697,85000,2019/6/30 12:07,PL174258,
T0000005698,255000,2019/6/30 12:41,HI078880,
T0000005699,180000,2019/6/30 13:18,OA834676,
T0000005700,360000,2019/6/30 13:21,OA143589,
T0000005701,100000,2019/6/30 13:59,HI433894,
T0000005702,180000,2019/6/30 14:06,HI345781,
T0000005703,85000,2019/6/30 15:02,TS014817,
T0000005704,180000,2019/6/30 15:05,IK330019,
T0000005705,210000,2019/6/30 15:09,HI049184,
T0000005706,50000,2019/6/30 15:17,IK165785,
T0000005707,210000,2019/6/30 15:23,HD403941,
T0000005708,100000,2019/6/30 15:40,TS649822,
T0000005709,210000,2019/6/30 15:57,HD459890,
T0000005710,85000,2019/6/30 16:18,HI295053,
T0000005711,210000,2019/6/30 16:53,IK252166,
T0000005712,120000,2019/6/30 17:58,TS558026,
T0000005713,50000,2019/6/30 18:09,PL500772,
T0000005714,135000,2019/6/30 18:38,PL659401,
T0000005715,85000,2019/6/30 18:54,AS660812,
T0000005716,50000,2019/6/30 20:03,OA998167,
T0000005717,210000,2019/6/30 21:12,AS766856,
T0000005718,205000,2019/6/30 23:31,IK446361,
T0000005719,210000,2019/6/30 23:35,HD109539,
T0000005720,210000,2019/7/1 0:19,PL145577,
T0000005721,180000,2019/7/1 2:19,OA215175,
T0000005722,50000,2019/7/1 2:39,OA755989,
T0000005723,50000,2019/7/1 3:17,AS491747,
T0000005724,85000,2019/7/1 3:40,PL634236,
T0000005725,50000,2019/7/1 4:45,AS704643,
T0000005726,100000,2019/7/1 5:00,GD124507,
T0000005727,50000,2019/7/1 5:55,OA680638,
T0000005728,210000,2019/7/1 6:24,IK460546,
T0000005729,180000,2019/7/1 6:27,TS619017,
T0000005730,150000,2019/7/1 6:39,IK466976,
T0000005731,210000,2019/7/1 8:02,HD852520,
T0000005732,300000,2019/7/1 8:23,TS351797,
T0000005733,210000,2019/7/1 10:48,AS772036,
T0000005734,50000,2019/7/1 11:14,TS886985,
T0000005735,100000,2019/7/1 11:44,PL990383,
T0000005736,250000,2019/7/1 11:55,PL564760,
T0000005737,85000,2019/7/1 12:27,HI965956,
T0000005738,380000,2019/7/1 13:07,HI155985,
T0000005739,420000,2019/7/1 14:02,IK059828,
T0000005740,50000,2019/7/1 14:50,HI100579,
T0000005741,85000,2019/7/1 14:57,IK886752,
T0000005742,210000,2019/7/1 16:01,AS587750,
T0000005743,85000,2019/7/1 16:10,TS613765,
T0000005744,240000,2019/7/1 16:49,TS594841,
T0000005745,210000,2019/7/1 17:10,OA755989,
T0000005746,170000,2019/7/1 17:40,GD471767,
T0000005747,210000,2019/7/1 18:01,TS771339,
T0000005748,50000,2019/7/1 18:48,IK429188,
T0000005749,220000,2019/7/1 19:36,IK039344,
T0000005750,85000,2019/7/1 19:44,AS385315,
T0000005751,180000,2019/7/1 19:58,GD513608,
T0000005752,180000,2019/7/1 20:18,IK306028,
T0000005753,50000,2019/7/1 20:58,OA352170,
T0000005754,150000,2019/7/1 21:15,IK510899,
T0000005755,210000,2019/7/1 21:21,PL813822,
T0000005756,50000,2019/7/1 22:53,OA224027,
T0000005757,210000,2019/7/1 23:33,GD979485,
T0000005758,120000,2019/7/1 23:44,TS563606,
T0000005759,85000,2019/7/1 23:47,PL636860,
T0000005760,210000,2019/7/2 1:45,HD831023,
T0000005761,210000,2019/7/2 1:46,IK351092,
T0000005762,210000,2019/7/2 2:14,OA834443,
T0000005763,180000,2019/7/2 2:23,TS878897,
T0000005764,85000,2019/7/2 2:24,AS029624,
T0000005765,420000,2019/7/2 2:29,IK633711,
T0000005766,210000,2019/7/2 3:19,IK430848,
T0000005767,50000,2019/7/2 3:19,IK986467,
T0000005768,50000,2019/7/2 4:07,PL989164,
T0000005769,50000,2019/7/2 4:18,GD375438,
T0000005770,210000,2019/7/2 5:12,OA143589,
T0000005771,50000,2019/7/2 6:31,HI422675,
T0000005772,180000,2019/7/2 7:15,HD280416,
T0000005773,50000,2019/7/2 7:21,PL613759,
T0000005774,210000,2019/7/2 7:38,TS667330,
T0000005775,210000,2019/7/2 8:37,OA093559,
T0000005776,50000,2019/7/2 8:42,PL928545,
T0000005777,85000,2019/7/2 11:02,AS176615,
T0000005778,85000,2019/7/2 12:37,PL654732,
T0000005779,50000,2019/7/2 16:00,OA142331,
T0000005780,100000,2019/7/2 17:18,PL491769,
T0000005781,85000,2019/7/2 18:33,HD805503,
T0000005782,85000,2019/7/2 18:47,OA866679,
T0000005783,85000,2019/7/2 19:19,HI501312,
T0000005784,170000,2019/7/2 19:32,HI846961,
T0000005785,50000,2019/7/2 21:07,PL551489,
T0000005786,85000,2019/7/2 21:36,OA666190,
T0000005787,210000,2019/7/2 23:10,GD885447,
T0000005788,210000,2019/7/2 23:19,AS460629,
T0000005789,50000,2019/7/3 1:13,TS321426,
T0000005790,210000,2019/7/3 1:32,HD112851,
T0000005791,50000,2019/7/3 1:37,OA500792,
T0000005792,210000,2019/7/3 3:10,IK855920,
T0000005793,210000,2019/7/3 3:58,HD332594,
T0000005794,180000,2019/7/3 5:57,HD666225,
T0000005795,50000,2019/7/3 8:47,OA886148,
T0000005796,85000,2019/7/3 9:05,TS210661,
T0000005797,100000,2019/7/3 10:02,TS209540,
T0000005798,120000,2019/7/3 10:10,PL267719,
T0000005799,210000,2019/7/3 10:19,TS311478,
T0000005800,170000,2019/7/3 10:35,HI909325,
T0000005801,50000,2019/7/3 10:41,GD558480,
T0000005802,85000,2019/7/3 11:16,TS744630,
T0000005803,210000,2019/7/3 12:15,GD761771,
T0000005804,50000,2019/7/3 12:35,GD269619,
T0000005805,85000,2019/7/3 13:30,TS021036,
T0000005806,180000,2019/7/3 13:58,HI215420,
T0000005807,420000,2019/7/3 14:28,OA578672,
T0000005808,85000,2019/7/3 14:33,HD074397,
T0000005809,170000,2019/7/3 14:42,HD058348,
T0000005810,210000,2019/7/3 14:50,IK963761,
T0000005811,120000,2019/7/3 15:11,OA184387,
T0000005812,180000,2019/7/3 16:04,AS220726,
T0000005813,50000,2019/7/3 16:07,AS581751,
T0000005814,210000,2019/7/3 16:51,PL160503,
T0000005815,120000,2019/7/3 18:06,HI648050,
T0000005816,50000,2019/7/3 18:21,AS886949,
T0000005817,260000,2019/7/3 19:27,TS342811,
T0000005818,210000,2019/7/3 20:55,HI554088,
T0000005819,50000,2019/7/3 21:02,OA410852,
T0000005820,85000,2019/7/3 21:51,OA229900,
T0000005821,120000,2019/7/3 21:52,OA897552,
T0000005822,50000,2019/7/3 22:34,AS118198,
T0000005823,100000,2019/7/3 22:43,HI501814,
T0000005824,50000,2019/7/3 22:49,AS453157,
T0000005825,50000,2019/7/4 0:15,HI713224,
T0000005826,210000,2019/7/4 0:36,HD070115,
T0000005827,170000,2019/7/4 0:51,IK377403,
T0000005828,210000,2019/7/4 2:37,TS342077,
T0000005829,180000,2019/7/4 2:43,AS251112,
T0000005830,180000,2019/7/4 3:00,IK631512,
T0000005831,85000,2019/7/4 3:30,GD796301,
T0000005832,210000,2019/7/4 3:49,OA570624,
T0000005833,210000,2019/7/4 3:58,HD312137,
T0000005834,85000,2019/7/4 4:03,IK372117,
T0000005835,170000,2019/7/4 4:55,GD001473,
T0000005836,120000,2019/7/4 5:20,AS015233,
T0000005837,210000,2019/7/4 7:37,HD471103,
T0000005838,85000,2019/7/4 7:51,PL562542,
T0000005839,50000,2019/7/4 8:10,HI074037,
T0000005840,230000,2019/7/4 8:11,PL570199,
T0000005841,120000,2019/7/4 8:19,HI302801,
T0000005842,50000,2019/7/4 8:40,HD693171,
T0000005843,50000,2019/7/4 8:43,OA518938,
T0000005844,170000,2019/7/4 11:38,PL212885,
T0000005845,85000,2019/7/4 11:53,GD026761,
T0000005846,210000,2019/7/4 11:55,HD487220,
T0000005847,50000,2019/7/4 12:05,PL624566,
T0000005848,120000,2019/7/4 12:08,TS383886,
T0000005849,260000,2019/7/4 12:19,OA768446,
T0000005850,180000,2019/7/4 12:55,AS614421,
T0000005851,210000,2019/7/4 14:13,GD902176,
T0000005852,180000,2019/7/4 14:19,HI373091,
T0000005853,100000,2019/7/4 14:38,HD805503,
T0000005854,180000,2019/7/4 14:46,HD827887,
T0000005855,120000,2019/7/4 16:31,TS674550,
T0000005856,210000,2019/7/4 17:57,OA930488,
T0000005857,120000,2019/7/4 18:07,GD114852,
T0000005858,85000,2019/7/4 18:16,PL549629,
T0000005859,85000,2019/7/4 19:20,AS123190,
T0000005860,210000,2019/7/4 19:31,GD139130,
T0000005861,85000,2019/7/4 23:01,HI616611,
T0000005862,210000,2019/7/4 23:42,AS369861,
T0000005863,210000,2019/7/5 0:12,GD951332,
T0000005864,180000,2019/7/5 0:52,HI231462,
T0000005865,210000,2019/7/5 1:12,TS825520,
T0000005866,265000,2019/7/5 1:20,HD459783,
T0000005867,120000,2019/7/5 1:24,GD881679,
T0000005868,85000,2019/7/5 1:26,HI601096,
T0000005869,210000,2019/7/5 1:54,TS816625,
T0000005870,205000,2019/7/5 2:06,TS179639,
T0000005871,220000,2019/7/5 2:30,TS516522,
T0000005872,120000,2019/7/5 2:44,HI218595,
T0000005873,180000,2019/7/5 2:44,HI248417,
T0000005874,50000,2019/7/5 3:05,HI886359,
T0000005875,210000,2019/7/5 3:06,TS114225,
T0000005876,210000,2019/7/5 3:25,TS267517,
T0000005877,210000,2019/7/5 4:26,PL804383,
T0000005878,210000,2019/7/5 4:28,PL191946,
T0000005879,210000,2019/7/5 4:44,IK510899,
T0000005880,310000,2019/7/5 4:52,OA681007,
T0000005881,50000,2019/7/5 6:23,GD360440,
T0000005882,200000,2019/7/5 6:46,HI769940,
T0000005883,85000,2019/7/5 7:43,OA366759,
T0000005884,50000,2019/7/5 9:16,GD308876,
T0000005885,50000,2019/7/5 9:29,PL102045,
T0000005886,120000,2019/7/5 9:44,HD679144,
